,taxon_name_w_authors,201807_accepted_name_w_author,202406_taxon_name_w_authors,202406_chained_accepted_name_w_author,202406_chained_accepted_species,202406_direct_accepted_name_w_author,202406_direct_accepted_species
85644,Astragalus elegans var. curtiflorus Rydb.,Astragalus eucosmus Robinson,Astragalus eucosmus Robinson,Astragalus eucosmus Robinson,Astragalus eucosmus,Astragalus gracilis Nutt.,Astragalus gracilis
85669,Astragalus dessaueri Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini,Astragalus germainii Phil.,Astragalus germainii
85670,Astragalus dilectus Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini,Astragalus germainii Phil.,Astragalus germainii
85671,Astragalus azureus Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini,Astragalus germainii Phil.,Astragalus germainii
85673,Astragalus closianus Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini,Astragalus germainii Phil.,Astragalus germainii
85674,Astragalus segethi Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini,Astragalus germainii Phil.,Astragalus germainii
85675,Astragalus alfalfalis Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini Phil.,Astragalus germaini,Astragalus germainii Phil.,Astragalus germainii
85793,Astragalus candidissimus Ledeb.,Astragalus magdalenae Greene,Astragalus magdalenae Greene,Astragalus magdalenae Greene,Astragalus magdalenae,Astragalus candidissimus Ledeb.,Astragalus candidissimus
85816,Astragalus drepanolobus var. aberrans M.E.Jones,Astragalus misellus S.Watson,Astragalus misellus S.Watson,Astragalus misellus S.Watson,Astragalus misellus,Astragalus howellii A.Gray,Astragalus howellii
85817,Astragalus howellii var. aberrans (M.E.Jones) C.L.Hitchc.,Astragalus misellus S.Watson,Astragalus misellus S.Watson,Astragalus misellus S.Watson,Astragalus misellus,Astragalus howellii A.Gray,Astragalus howellii
85844,Pterocarpus megalocarpus Harms,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius,Pterocarpus megalocarpus Harms,Pterocarpus megalocarpus
85890,Astragalus jucundus (Jeps. & Rydb.) M.Peck,Astragalus oophorus S.Watson,Astragalus oophorus S.Watson,Astragalus oophorus S.Watson,Astragalus oophorus,Astragalus karabaghensis Bunge,Astragalus karabaghensis
85934,Astragalus piscinus M.E.Jones,Astragalus piscinus (M.E.Jones) Barneby,Astragalus piscinus (M.E.Jones) Barneby,Astragalus piscinus (M.E.Jones) Barneby,Astragalus piscinus,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae
86084,Astragalus hypoglottis var. strigosus Kellogg,Astragalus tener A.Gray,Astragalus tener A.Gray,Astragalus tener A.Gray,Astragalus tener,Astragalus miser var. miser ,Astragalus miser
86125,Astragalus ameghinoi Speg.,Astragalus vesiculosus Clos,Astragalus vesiculosus Clos,Astragalus vesiculosus Clos,Astragalus vesiculosus,Astragalus ameghinoi Speg.,Astragalus ameghinoi
86198,Derris nicou (Aubl.) J.F.Macbr.,Derris utilis (A.C.Sm.) Ducke,Derris utilis (A.C.Sm.) Ducke,Deguelia utilis (A.C.Sm.) A.M.G.Azevedo,Deguelia utilis,Lonchocarpus heptaphyllus (Poir.) DC.,Lonchocarpus heptaphyllus
86200,Robinia nicou Aubl.,Derris utilis (A.C.Sm.) Ducke,Derris utilis (A.C.Sm.) Ducke,Deguelia utilis (A.C.Sm.) A.M.G.Azevedo,Deguelia utilis,Lonchocarpus heptaphyllus (Poir.) DC.,Lonchocarpus heptaphyllus
86203,Desmanthus chacoensis Burkart,Desmanthus tatuhyensis var. brevipes (B.L.Turner) Luckow,Desmanthus tatuhyensis var. brevipes (B.L.Turner) Luckow,Desmanthus brevipes B.L.Turner,Desmanthus brevipes,Desmanthus chacoensis Burkart,Desmanthus chacoensis
86388,Galactia purshii Desv.,Galactia glabella Michx.,Galactia glabella Michx.,Galactia volubilis (L.) Britton,Galactia volubilis,Galactia purshii Desv.,Galactia purshii
86407,Galactia pedunculata Schery,Galactia martii DC.,Galactia martii DC.,Betencourtia martii (DC.) L.P.Queiroz,Betencourtia martii,Betencourtia neesii (DC.) L.P.Queiroz,Betencourtia neesii
86417,Galactia stenophylla Urb.,Galactia parvifolia A.Rich.,Galactia parvifolia A.Rich.,Galactia parvifolia A.Rich.,Galactia parvifolia,Galactia spiciformis Torr. & A.Gray,Galactia spiciformis
86421,Harpalyce suberosa Urb.,Harpalyce cubensis Griseb.,Harpalyce cubensis Griseb.,Harpalyce cubensis Griseb.,Harpalyce cubensis,Harpalyce suberosa Urb.,Harpalyce suberosa
86429,Indigofera argentea L.,Indigofera articulata Gouan,Indigofera articulata Gouan,Indigofera articulata Gouan,Indigofera articulata,Indigofera argentea Burm.f.,Indigofera argentea
86638,Bauhinia outimouta Aubl.,Bauhinia guianensis Aubl.,Bauhinia guianensis Aubl.,Schnella guianensis (Aubl.) Wunderlin,Schnella guianensis,Schnella outimouta (Aubl.) Wunderlin,Schnella outimouta
86695,Calliandra patrisii Sagot,Calliandra hymenaeodes (Pers.) Benth.,Calliandra hymenaeodes (Pers.) Benth.,Calliandra hymenaeodes (Pers.) Benth.,Calliandra hymenaeodes,Calliandra hymenaeoides (Rich.) Benth.,Calliandra hymenaeoides
86848,Pithecellobium fragrans (Macfad.) Benth.,Albizia berteriana (DC.) Fawc. & Rendle,Albizia berteriana (DC.) Fawc. & Rendle,Albizia berteriana (DC.) Fawc. & Rendle,Albizia berteriana,Pseudalbizzia berteroana (Balb. ex DC.) Britton & Rose,Pseudalbizzia berteroana
86850,Pithecellobium hystrix (A.Rich.) Benth.,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix,Pithecellobium hystrix (A.Rich.) Benth.,Pithecellobium hystrix
87241,Lysiloma auritum (Schltdl.) Benth.,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita,Lysiloma auritum (Schltdl.) Benth.,Lysiloma auritum
87515,Lotus oroboides var. nummularius (M.E.Jones) Isely,Ottleya oroboides (Kunth) D.D.Sokoloff,Ottleya oroboides (Kunth) D.D.Sokoloff,Acmispon oroboides (Kunth) Brouillet,Acmispon oroboides,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius
87518,Lotus strigosus var. tomentellus (Greene) Isely,Ottleya strigosa (Nutt.) D.D.Sokoloff,Ottleya strigosa (Nutt.) D.D.Sokoloff,Acmispon strigosus (Nutt.) Brouillet,Acmispon strigosus,Acmispon intricatus (Eastw.) Brouillet,Acmispon intricatus
87890,Poinciana bijuga Lour.,Caesalpinia pulcherrima (L.) Sw.,Caesalpinia pulcherrima (L.) Sw.,Caesalpinia pulcherrima (L.) Sw.,Caesalpinia pulcherrima,"Tara vesicaria (L.) Molinari, Sánchez Och. & Mayta",Tara vesicaria
87891,Poinciana elata Lour.,Caesalpinia pulcherrima (L.) Sw.,Caesalpinia pulcherrima (L.) Sw.,Caesalpinia pulcherrima (L.) Sw.,Caesalpinia pulcherrima,Delonix elata (L.) Gamble,Delonix elata
87943,Cassia humilis Collad.,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia,Senna tora (L.) Roxb.,Senna tora
87948,Cassia foetida Pers.,Senna occidentalis (L.) Link,Senna occidentalis (L.) Link,Senna occidentalis (L.) Link,Senna occidentalis,Senna stipulacea (W.T.Aiton) H.S.Irwin & Barneby,Senna stipulacea
87954,Cassia tenuissima Sesse & Moc.,Senna polyphylla (Jacq.) H.S.Irwin & Barneby,Senna polyphylla (Jacq.) H.S.Irwin & Barneby,Senna polyphylla (Jacq.) H.S.Irwin & Barneby,Senna polyphylla,Senna pallida (Vahl) H.S.Irwin & Barneby,Senna pallida
87981,Aeschynomene pumila L.,Aeschynomene indica L.,Aeschynomene indica L.,Aeschynomene indica L.,Aeschynomene indica,Neptunia oleracea Lour.,Neptunia oleracea
88056,Indigofera pusilla Lam.,Indigofera spicata Forssk.,Indigofera spicata Forssk.,Indigofera spicata Forssk.,Indigofera spicata,Indigofera glabra L.,Indigofera glabra
88078,Crotalaria semperflorens Vent.,Crotalaria verrucosa L.,Crotalaria verrucosa L.,Crotalaria verrucosa L.,Crotalaria verrucosa,Crotalaria semperflorens Vent.,Crotalaria semperflorens
88079,Crotalaria wallichiana Wight & Arn.,Crotalaria verrucosa L.,Crotalaria verrucosa L.,Crotalaria verrucosa L.,Crotalaria verrucosa,Crotalaria semperflorens Vent.,Crotalaria semperflorens
88080,Crotalaria arnottiana Benth.,Crotalaria verrucosa L.,Crotalaria verrucosa L.,Crotalaria verrucosa L.,Crotalaria verrucosa,Crotalaria semperflorens Vent.,Crotalaria semperflorens
88088,Astragalus frigidus var. dawsonensis J.Rousseau,Astragalus umbellatus Bunge,Astragalus umbellatus Bunge,Astragalus umbellatus Bunge,Astragalus umbellatus,Astragalus americanus (Hook.) M.E.Jones,Astragalus americanus
88111,Mimosa sinemariensis Aubl.,Inga angustifolia Willd.,Inga angustifolia Willd.,Inga acuminata Benth.,Inga acuminata,Inga laurina (Sw.) Willd.,Inga laurina
88112,Inga assimilis Miq.,Inga bourgonii (Aubl.) DC.,Inga bourgonii (Aubl.) DC.,Inga bourgonii (Aubl.) DC.,Inga bourgonii,Inga bourgoni (Aubl.) DC.,Inga bourgoni
88113,Mimosa alba Vahl,Inga bourgonii (Aubl.) DC.,Inga bourgonii (Aubl.) DC.,Inga bourgonii (Aubl.) DC.,Inga bourgonii,Inga bourgoni (Aubl.) DC.,Inga bourgoni
88122,Inga ornata Kunth,Inga ingoides (Rich.) Willd.,Inga ingoides (Rich.) Willd.,Inga ingoides (Rich.) Willd.,Inga ingoides,Inga ornata Kunth,Inga ornata
88135,Inga ochroclada Harms,Inga striata Benth.,Inga striata Benth.,Inga striata Benth.,Inga striata,Inga sapindoides Willd.,Inga sapindoides
88147,Lathyrus acutifolius Vogel,Lathyrus pubescens Hook. & Arn.,Lathyrus pubescens Hook. & Arn.,Lathyrus pubescens Hook. & Arn.,Lathyrus pubescens,Lathyrus acutifolius Vogel,Lathyrus acutifolius
88153,Lathyrus arvensis Phil.,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
88154,Lathyrus cicera var. patagonica Speg.,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
88155,Lathyrus crassipes Phil.,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
88156,Lathyrus debilis var. arvensis (Phil.) Reiche,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
88157,Lathyrus dicirrhus Clos,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
88158,Lathyrus guaraniticus Hassl.,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
88159,Lathyrus montevidensis Vogel,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
88160,Lathyrus stipularis var. patagonica (Speg.) Speg.,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
88162,Lathyrus cicera Hauman,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus cicera Hauman,Lathyrus cicera
88180,Hedysarum frutescens L.,Lespedeza violacea (L.) Pers.,Lespedeza violacea (L.) Pers.,Lespedeza violacea (L.) Pers.,Lespedeza violacea,Lespedeza frutescens (L.) Hornem.,Lespedeza frutescens
88182,Lespedeza divergens Pursh,Lespedeza violacea (L.) Pers.,Lespedeza violacea (L.) Pers.,Lespedeza violacea (L.) Pers.,Lespedeza violacea,Lespedeza frutescens (L.) Hornem.,Lespedeza frutescens
88189,Lonchocarpus stenurus Pittier,Lonchocarpus fendleri Benth.,Lonchocarpus fendleri Benth.,Muellera fendleri (Benth.) M.J.Silva & A.M.G.Azevedo,Muellera fendleri,Lonchocarpus stenurus Pittier,Lonchocarpus stenurus
88190,Lonchocarpus xuul Lundell,Lonchocarpus guatemalensis Benth.,Lonchocarpus guatemalensis Benth.,Lonchocarpus guatemalensis Benth.,Lonchocarpus guatemalensis,Lonchocarpus xuul Lundell,Lonchocarpus xuul
88209,Acacia quadriglandulosa Mart.,Acacia recurva Benth.,Acacia recurva Benth.,Senegalia recurva (Benth.) Seigler & Ebinger,Senegalia recurva,Senegalia quadriglandulosa (Mart.) Seigler & Ebinger,Senegalia quadriglandulosa
88216,Acacia hirsuta Schltdl.,Acacia villosa (Sw.) Willd.,Acacia villosa (Sw.) Willd.,Acaciella villosa (Sw.) Britton & Rose,Acaciella villosa,Acaciella angustissima var. filicioides (Cav.) L.Rico,Acaciella angustissima
88268,Genista juniperina Meyen,Anarthrophyllum andicolum (Hook. & Arn.) F.Phil.,Anarthrophyllum andicolum (Hook. & Arn.) F.Phil.,Anarthrophyllum andicolum (Hook. & Arn.) F.Phil.,Anarthrophyllum andicolum,Anarthrophyllum andicola (Gillies ex Hook. & Arn.) F.Phil.,Anarthrophyllum andicola
88275,Astragalus cicadae var. laccoliticus M.E.Jones,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce,Astragalus laccoliticus (M.E.Jones) S.L.Welsh,Astragalus laccoliticus
88336,Bauhinia conceptionis Britton & Killip,Bauhinia picta (Kunth) DC.,Bauhinia picta (Kunth) DC.,Bauhinia picta (Kunth) DC.,Bauhinia picta,Bauhinia conceptionis Britton & Killip,Bauhinia conceptionis
88342,Bauhinia dodecandra (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa,Bauhinia holophylla (Bong.) Steud.,Bauhinia holophylla
88343,Bauhinia holophylla (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa,Bauhinia holophylla (Bong.) Steud.,Bauhinia holophylla
88357,Brongniartia bracteolata Micheli,Brongniartia glabrata Hook. & Arn.,Brongniartia glabrata Hook. & Arn.,Brongniartia glabrata Hook. & Arn.,Brongniartia glabrata,Brongniartia bracteolata Micheli,Brongniartia bracteolata
88358,Brongniartia strigillosa Rydb.,Brongniartia glabrata Hook. & Arn.,Brongniartia glabrata Hook. & Arn.,Brongniartia glabrata Hook. & Arn.,Brongniartia glabrata,Brongniartia strigillosa Rydb.,Brongniartia strigillosa
88360,Brongniartia stipitata Hemsl.,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata,Brongniartia stipitata Hemsl.,Brongniartia stipitata
88365,Brownea antioquensis Linden,Brownea rosa-de-monte Bergius,Brownea rosa-de-monte Bergius,Brownea rosa-de-monte Bergius,Brownea rosa-de-monte,Brownea macrophylla Linden ex Mast.,Brownea macrophylla
88433,Cassia chamaecrista var. nictitans Kuntze,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista fasciculata (Michx.) Greene,Chamaecrista fasciculata
88440,Galactia purpurea M.Martens & Galeotti,Cologania biloba (Lindl.) G.Nicholson,Cologania biloba (Lindl.) G.Nicholson,Cologania biloba (Lindl.) G.Nicholson,Cologania biloba,Cologania broussonetii (Balb.) DC.,Cologania broussonetii
88476,Crotalaria schiedeana Steud.,Crotalaria nitens Kunth,Crotalaria nitens Kunth,Crotalaria nitens Kunth,Crotalaria nitens,Crotalaria schiedeana Steud.,Crotalaria schiedeana
88544,Erythrina graefferi Tineo,Erythrina speciosa Andrews,Erythrina speciosa Andrews,Erythrina speciosa Andrews,Erythrina speciosa,Erythrina crista-galli L.,Erythrina crista-galli
88603,Phaseolus purpusii Brandegee,Phaseolus polymorphus S.Watson,Phaseolus polymorphus S.Watson,Phaseolus polymorphus S.Watson,Phaseolus polymorphus,Phaseolus purpusii Brandegee,Phaseolus purpusii
88620,Calliandra hystrix (A.Rich.) Griseb.,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix,Pithecellobium hystrix (A.Rich.) Benth.,Pithecellobium hystrix
88621,Feuilleea hystrix (A.Rich.) Kuntze,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix (A.Rich.) Benth.,Pithecellobium histrix,Pithecellobium hystrix (A.Rich.) Benth.,Pithecellobium hystrix
88732,Trifolium amphianthum Torr. & A.Gray,Trifolium polymorphum Poir.,Trifolium polymorphum Poir.,Trifolium polymorphum Poir.,Trifolium polymorphum,Trifolium amphianthum Torr. & A.Gray,Trifolium amphianthum
88742,Trifolium nivale Arv.-Touv.,Trifolium polymorphum Poir.,Trifolium polymorphum Poir.,Trifolium polymorphum Poir.,Trifolium polymorphum,Trifolium pratense subsp. pratense ,Trifolium pratense
88769,Vicia andina Phil.,Vicia nigricans Hook. & Arn.,Vicia nigricans Hook. & Arn.,Vicia nigricans Hook. & Arn.,Vicia nigricans,Vicia andina Phil.,Vicia andina
88792,Zornia diphylla var. reticulata (Sm.) Benth.,Zornia glabra Desv.,Zornia glabra Desv.,Zornia glabra Desv.,Zornia glabra,Zornia reticulata Sm.,Zornia reticulata
88850,Mimosa borealis var. texana A.Gray,Mimosa borealis A.Gray,Mimosa borealis A.Gray,Mimosa borealis A.Gray,Mimosa borealis,Mimosa texana (A.Gray) Small,Mimosa texana
88852,Mimosa texana (A.Gray) Small,Mimosa borealis A.Gray,Mimosa borealis A.Gray,Mimosa borealis A.Gray,Mimosa borealis,Mimosa texana (A.Gray) Small,Mimosa texana
88874,Acacia paniculaeflora Steud.,Mimosa myriadena (Benth.) Benth.,Mimosa myriadena (Benth.) Benth.,Mimosa myriadena (Benth.) Benth.,Mimosa myriadena,Mimosa myriadenia var. myriadenia ,Mimosa myriadenia
88904,Acacia usumacintensis Lundell,Lysiloma acapulcense (Kunth) Benth.,Lysiloma acapulcense (Kunth) Benth.,Lysiloma acapulcense (Kunth) Benth.,Lysiloma acapulcense,Mariosousa usumacintensis (Lundell) Seigler & Ebinger,Mariosousa usumacintensis
88905,Acacia aurita Schltdl.,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita,Lysiloma auritum (Schltdl.) Benth.,Lysiloma auritum
88906,Lysiloma nelsonii Britton & Rose,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita (Schltdl.) Benth.,Lysiloma aurita,Lysiloma auritum (Schltdl.) Benth.,Lysiloma auritum
88911,Lupinus argenteus var. macounii (Rydb.) R.J.Davis,Lupinus argenteus Pursh,Lupinus argenteus Pursh,Lupinus argenteus Pursh,Lupinus argenteus,Lupinus × macounii Rydb.,Lupinus macounii
88923,Lupinus matucanicus Ulbr.,Lupinus lindleyanus J.Agardh,Lupinus lindleyanus J.Agardh,Lupinus lindleyanus J.Agardh,Lupinus lindleyanus,Lupinus matucanicus Ulbr.,Lupinus matucanicus
88939,Lupinus arcticus var. humicola (A.Nelson) C.P.Sm.,Lupinus polyphyllus Lindl.,Lupinus polyphyllus Lindl.,Lupinus polyphyllus Lindl.,Lupinus polyphyllus,Lupinus wyethii subsp. wyethii ,Lupinus wyethii
89073,Anisolotus longebracteatus (Rydb.) Rydb.,Ottleya oroboides (Kunth) D.D.Sokoloff,Ottleya oroboides (Kunth) D.D.Sokoloff,Acmispon oroboides (Kunth) Brouillet,Acmispon oroboides,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius
89074,Anisolotus nummularius (M.E.Jones) Wooton & Standl.,Ottleya oroboides (Kunth) D.D.Sokoloff,Ottleya oroboides (Kunth) D.D.Sokoloff,Acmispon oroboides (Kunth) Brouillet,Acmispon oroboides,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius
89075,Lotus longebracteatus Rydb.,Ottleya oroboides (Kunth) D.D.Sokoloff,Ottleya oroboides (Kunth) D.D.Sokoloff,Acmispon oroboides (Kunth) Brouillet,Acmispon oroboides,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius
89076,Lotus nummulus Dayton,Ottleya oroboides (Kunth) D.D.Sokoloff,Ottleya oroboides (Kunth) D.D.Sokoloff,Acmispon oroboides (Kunth) Brouillet,Acmispon oroboides,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius
89077,Hosackia rigida var. nummularia M.E.Jones,Ottleya oroboides (Kunth) D.D.Sokoloff,Ottleya oroboides (Kunth) D.D.Sokoloff,Acmispon oroboides (Kunth) Brouillet,Acmispon oroboides,Acmispon plebeius (Brandegee) Allred,Acmispon plebeius
89083,Lotus tomentellus Greene,Ottleya strigosa (Nutt.) D.D.Sokoloff,Ottleya strigosa (Nutt.) D.D.Sokoloff,Acmispon strigosus (Nutt.) Brouillet,Acmispon strigosus,Acmispon intricatus (Eastw.) Brouillet,Acmispon intricatus
